사업장명,소재지전체주소,도로명전체주소,도로명우편번호,소재지우편번호,소재지전화번호,위도,경도
푸른솔약국,충청남도 태안군 태안읍 남문리 702-1번지,충청남도 태안군 태안읍 동백로 310,32144.0,126.303939348529,36.7476606409102
안면약국,충청남도 태안군 안면읍 1248-2번지,충청남도 태안군 안면읍 장터로 112,32164.0,126.345754000903,36.5171705083003
서산약국,충청남도 태안군 안면읍 승언리 1131번지,충청남도 태안군 안면읍 장터로 105-4, 1층 (백경타운 B동),126.3454149416,36.516561551159
제천종로약국,충청북도 제천시 남천동 395번지,충청북도 제천시 용두천로 98 (남천동),27174.0,128.212359455994,37.1361557436412
성민약국,충청북도 제천시 덕산면 도전리 1776-22번지,충청북도 제천시 덕산면 약초로3길 3-1,27223.0,128.165915588107,36.9093375296818
행복약국,충청북도 제천시 신백동 167-1번지,충청북도 제천시 의병대로 225 (신백동),27178.0,128.225397815381,37.1327823633723
원일약국,충청북도 제천시 청전동 639번지,충청북도 제천시 의림대로 264 (청전동, 비둘기아파트),128.216173582949,37.1512722029662
두손온누리약국,충청북도 제천시 청전동 125-7번지,충청북도 제천시 의림대로 222 (청전동, 두손메디칼센타),128.214616201667,37.147015883122
중앙로약국,충청북도 제천시 중앙로1가 124번지,충청북도 제천시 의림대로14길 4 (중앙로1가),27173.0,128.211213350975,37.1382798709975
제천100세약국,충청북도 제천시 하소동 71-2번지,충청북도 제천시 하소로 48 (하소동),27162.0,128.199109095581,37.1403753461946
동산약국,충청북도 제천시 중앙로1가 102-4번지,충청북도 제천시 의병대로 88 (중앙로1가),27172.0,128.210488929743,37.1359357351233
장락약국,충청북도 제천시 장락동 1050번지 신안실크밸리아파트,충청북도 제천시 내토로59길 31 (장락동, 신안실크밸리아파트),128.223931925317,37.1527771927449
온누리 건강약국,충청북도 제천시 신백동 150-5번지,충청북도 제천시 의병대로 233 (신백동),27178.0,128.226124790642,37.1326712295871
건강약국,충청북도 음성군 금왕읍 무극리 58-6번지,충청북도 음성군 금왕읍 무극로 278,27634.0,127.592383275213,36.9924795398102
열린동물약국,충청북도 음성군 맹동면 동성리 462번지,충청북도 음성군 맹동면 대하로 271,27738.0,127.544136974212,36.9115679528563
금왕종로약국,충청북도 음성군 금왕읍 무극리 244-12번지,충청북도 음성군 금왕읍 무극로 284,27634.0,127.593291671745,36.9927934412047
농민약국,충청북도 음성군 금왕읍 무극리 248-2번지,충청북도 음성군 금왕읍 무극로 274,27634.0,127.592206587078,36.9925388107726
중앙약국,충청북도 음성군 금왕읍 무극리 524-29번지,충청북도 음성군 금왕읍 무극로 213,27630.0,127.585579444193,36.9913529002431
신월시장약국,서울특별시 양천구 신월동 115-11번지,서울특별시 양천구 곰달래로13길 20-1 (신월동),7923.0,126.836679530329,37.5317663512478
건강한우리약국,서울특별시 양천구 신월동 992-3번지 효성빌딩 1층 102호,서울특별시 양천구 지양로 22 (신월동, 효성빌딩 1층 102호),126.837476302808,37.5186503127314
유림약국,서울특별시 성동구 하왕십리동 982-10번지,서울특별시 성동구 무학봉13길 1 (하왕십리동),4710.0,127.029393091268,37.5607515604428
옵티마뚝도시장약국,서울특별시 성동구 성수동2가 532-19번지,서울특별시 성동구 성덕정길 96-1 (성수동2가),4775.0,127.054103341802,37.537479401803
스마일온누리약국,서울특별시 성동구 성수동2가 333-16번지 이마트성수점 3층,서울특별시 성동구 뚝섬로 379, 3층 (성수동2가,127.052998011355,37.5397099684372
자연온누리약국,서울특별시 성동구 성수동2가 339-5번지,서울특별시 성동구 뚝섬로 400 (성수동2가),4776.0,127.054967942195,37.5384728958567
메디팜푸른약국,서울특별시 성동구 하왕십리동 339-67번지 텐즈힐@상가 151동 104호,서울특별시 성동구 무학로 33, 151동 104호 (하왕십리동,undefined,undefined
텐즈힐약국,서울특별시 성동구 상왕십리동 811번지 텐즈힐 2층 221동 110호,서울특별시 성동구 마장로 137, 221동 2층 110호 (상왕십리동,127.025374102832,37.5693369136369
한솔약국,서울특별시 양천구 신정동 323-16번지 대영프라자 109호,서울특별시 양천구 목동동로 63 (신정동, 대영프라자 109호),126.862318101443,37.5153096995568
비트플렉스약국,서울특별시 성동구 행당동 168-1번지 2층,서울특별시 성동구 왕십리광장로 17, 2층 (행당동),127.037996868465,37.5637836614008
한양약국,서울특별시 성동구 행당동 19-54번지 1층,서울특별시 성동구 마조로 17, 1층 (행당동),127.040546984757,37.5594653273375
어울림온누리약국,서울특별시 성동구 옥수동 363번지,서울특별시 성동구 한림말1길 16, 1층 (옥수동),127.016461742882,37.5425779643107
태화약국,서울특별시 성동구 성수동2가 300-79번지,서울특별시 성동구 아차산로7길 2 (성수동2가),4794.0,127.054299943835,37.5453731500073
목동정문약국,서울특별시 양천구 목동 909-5번지 1층 105호,서울특별시 양천구 목동동로 435, 1층 105호 (목동),126.884877047813,37.537403785712
하나약국,서울특별시 서초구 서초동 1714-19번지 한성빌딩 101호,서울특별시 서초구 법원로2길 23, 101호 (서초동,127.013270989809,37.4944512753725
서초늘푸른약국,서울특별시 서초구 잠원동 57번지 대림상가 117호,서울특별시 서초구 잠원로8길 25, 117호 (잠원동,undefined,undefined
우성메디칼약국,서울특별시 양천구 신월동 928-1번지 1층 101호,서울특별시 양천구 지양로 78, 1층 101호 (신월동),126.833615170956,37.5226632252734
경희궁햇살약국,서울특별시 종로구 홍파동 42-13번지,서울특별시 종로구 송월길 99, 203동 2218호 (홍파동,undefined,undefined
에덴셀스마트약국,서울특별시 서초구 양재동 215번지 하이브랜드패션관 2198호,서울특별시 서초구 매헌로 16, 2198호 (양재동,127.037013361398,37.4633952796697
종로온누리약국,서울특별시 종로구 창신동 562번지 하나저축은행,서울특별시 종로구 종로 293, 1층 (창신동),127.010517926154,37.5718825015294
태평양약국,서울특별시 서초구 우면동 757번지 서초타워 103호,서울특별시 서초구 중앙로 582, 103호 (우면동),127.01532596949,37.4571334525001
